match_id,date,tournament,team1_name,team2_name,event_type,decider_map,winner,team1_avg_RATING,team2_avg_RATING,rating_diff,team1_avg_ADR,team2_avg_ADR,team1_avg_KAST,team2_avg_KAST,team1_totalwinrate,team2_totalwinrate,score_team1,score_team2
hltv_match_2370013,2024-05-22T15:00:00Z,ESL Challenger League Season 47 South America,paiN,MIBR,Online,Vertigo,team2,1.12,1.15,-0.0299999999999998,76.64,78.02,72.98,73.48,0.7142857142857143,0.4634146341463415,8,13
hltv_match_2372430,2024-05-22T15:00:00Z,ESL Challenger League Season 47 South America,BESTIA,Fluxo,Online,Inferno,team1,1.09,1.11,-0.02,75.44,76.84,71.5,71.78,0.5116279069767442,0.5263157894736842,13,10
hltv_match_2372287,2024-05-22T16:00:00Z,Thunderpick World Championship 2024 NA Closed Qualifier 1,M80,Mythic,Online,Mirage,team1,1.12,1.02,0.1,77.98,72.34,72.22,69.76,0.5483870967741935,0.2941176470588235,2,0
hltv_match_2372431,2024-05-22T16:10:00Z,ESL Challenger League Season 47 South America,Fluxo,BESTIA,Online,Nuke,team2,1.11,1.09,0.02,76.84,75.44,71.78,71.5,0.6808510638297872,0.5454545454545454,8,13
hltv_match_2372432,2024-05-22T18:00:00Z,ESL Challenger League Season 47 South America,9z,Imperial,Online,Mirage,team2,1.1,1.09,0.01,76.06,75.0,72.26,72.82,0.3666666666666666,0.59375,10,13
hltv_match_2372288,2024-05-22T19:00:00Z,Thunderpick World Championship 2024 NA Closed Qualifier 1,LAG,Wildcard,Online,Dust2,team2,1.03,1.07,-0.04,73.42,74.5,70.35,71.84,0.2352941176470588,0.4722222222222222,0,2
hltv_match_2372439,2024-05-22T19:10:00Z,ESL Challenger League Season 47 South America,Imperial,9z,Online,Nuke,team1,1.09,1.1,-0.01,75.0,76.06,72.82,72.26,0.62,0.4615384615384615,13,10
hltv_match_2370520,2024-05-22T21:00:00Z,ESL Challenger League Season 47 North America,BOSS,Take Flyte,Online,Mirage,team2,1.06,1.01,0.05,74.1,74.66,71.48,69.92,0.4285714285714285,0.4705882352941176,6,13
hltv_match_2370521,2024-05-22T22:00:00Z,ESL Challenger League Season 47 North America,Take Flyte,BOSS,Online,Anubis,team2,1.01,1.06,-0.05,74.66,74.1,69.92,71.48,0.4615384615384615,0.3478260869565217,8,13
hltv_match_2372460,2024-05-23T05:00:00Z,CCT Season 2 Europe Series 4,SINNERS,Passion UA,Online,Dust2,team2,1.06,1.08,-0.02,74.12,75.8,71.74,70.9,0.5138888888888888,0.5384615384615384,0,2
hltv_match_2372259,2024-05-23T07:25:00Z,CCT Season 2 Europe Series 3,Rare Atom,MOUZ NXT,Online,Inferno,team2,1.07,0.96,0.1100000000000001,77.62,71.08,71.62,67.42,0.7307692307692307,0.5,0,2
hltv_match_2372096,2024-05-23T09:30:00Z,CCT Global Finals 2024,Liquid,Eternal Fire,Online,Mirage,team2,1.07,1.06,0.01,78.1,74.34,70.98,71.5,0.6296296296296297,0.5128205128205128,1,3
hltv_match_2372260,2024-05-23T10:00:00Z,CCT Season 2 Europe Series 3,3DMAX,Zero Tenacity,Online,Anubis,team1,1.05,1.02,0.03,73.98,74.24,70.82,69.98,0.6071428571428571,0.4102564102564102,2,0
hltv_match_2372454,2024-05-23T11:00:00Z,YGames Pro Series 2024,SINNERS,UNiTY,Online,Anubis,team1,1.06,1.05,0.01,74.12,74.8,71.74,69.62,0.5211267605633803,0.2903225806451613,2,1
hltv_match_2372462,2024-05-23T11:05:00Z,CCT Season 2 Europe Series 4,RUBY,Nexus,Online,Ancient,team1,1.07,1.03,0.04,75.22,74.58,71.82,70.18,0.5161290322580645,0.3243243243243243,2,0
hltv_match_2372261,2024-05-23T13:00:00Z,CCT Season 2 Europe Series 3,ECSTATIC,1win,Online,Mirage,team2,1.07,1.06,0.01,74.6,73.16,71.32,72.82,0.6052631578947368,0.5384615384615384,0,2
hltv_match_2372290,2024-05-23T18:00:00Z,Thunderpick World Championship 2024 NA Closed Qualifier 1,M80,Wildcard,Online,Vertigo,team1,1.12,1.07,0.05,77.98,74.5,72.22,71.84,0.5333333333333333,0.4571428571428571,2,0
hltv_match_2372366,2024-05-24T04:00:00Z,European Pro League Season 16,Passion UA,ECSTATIC,Online,Ancient,team1,1.08,1.07,0.01,75.8,74.6,70.9,71.32,0.6851851851851852,0.3902439024390244,2,1
hltv_match_2372264,2024-05-24T10:00:00Z,CCT Season 2 Europe Series 3,FURIA,Passion UA,Online,Mirage,team1,1.14,1.08,0.0599999999999998,78.34,75.8,72.58,70.9,0.6744186046511628,0.5263157894736842,2,0
hltv_match_2372265,2024-05-24T13:00:00Z,CCT Season 2 Europe Series 3,Alliance,B8,Online,Anubis,team2,1.05,1.09,-0.04,74.1,75.36,71.46,72.84,0.4333333333333333,0.5641025641025641,0,2
hltv_match_2372488,2024-05-24T14:00:00Z,CCT Season 2 Europe Series 4,SINNERS,GUN5,Online,Dust2,team1,1.06,1.08,-0.02,74.12,75.0,71.74,71.48,0.5142857142857142,0.5952380952380952,2,1
hltv_match_2372371,2024-05-25T04:00:00Z,European Pro League Season 16,Rebels,ECF,Online,Anubis,team1,1.03,1.03,0.0,73.08,73.3,69.76,70.58,0.4285714285714285,0.0,2,0
hltv_match_2372266,2024-05-25T04:00:00Z,CCT Season 2 Europe Series 3,3DMAX,MOUZ NXT,Online,Dust2,team2,1.05,0.96,0.09,73.98,71.08,70.82,67.42,0.6111111111111112,0.4736842105263157,1,2
hltv_match_2372268,2024-05-25T07:10:00Z,CCT Season 2 Europe Series 3,FURIA,1win,Online,Inferno,team2,1.14,1.06,0.0799999999999998,78.34,73.16,72.58,72.82,0.6585365853658537,0.52,1,2
hltv_match_2372267,2024-05-25T10:55:00Z,CCT Season 2 Europe Series 3,B8,BetBoom,Online,Anubis,team1,1.09,1.1,-0.01,75.36,75.6,72.84,72.12,0.5625,0.48,2,1
hltv_match_2372492,2024-05-25T14:55:00Z,CCT Season 2 Europe Series 4,B8,RUBY,Online,Ancient,team1,1.09,1.07,0.02,75.36,75.22,72.84,71.82,0.5531914893617021,0.46875,2,1
hltv_match_2372270,2024-05-26T06:00:00Z,CCT Season 2 Europe Series 3,MOUZ NXT,B8,Online,Ancient,team1,0.96,1.09,-0.1300000000000001,71.08,75.36,67.42,72.84,0.4705882352941176,0.5526315789473685,2,1
hltv_match_2372495,2024-05-26T08:00:00Z,CCT Season 2 Europe Series 4,Zero Tenacity,RUBY,Online,Nuke,team1,1.02,1.07,-0.05,74.24,75.22,69.98,71.82,0.546875,0.4838709677419355,2,1
hltv_match_2372644,2024-05-26T17:00:00Z,ESL Impact Spring 2024 Cash Cup 4 South America,MIBR fe,Atrix,Online,Overpass,team1,1.16,1.1,0.0599999999999998,80.24,77.28,73.08,71.28,0.7,0.25,2,0
hltv_match_2372494,2024-05-27T05:00:00Z,CCT Season 2 Europe Series 4,MOUZ NXT,Nexus,Online,Ancient,team1,0.96,1.03,-0.07,71.08,74.58,67.42,70.18,0.4375,0.3333333333333333,2,0
hltv_match_2372645,2024-05-27T10:30:00Z,CCT Season 2 South America Series 1,Galorys,Dusty Roots,Online,Nuke,team1,1.08,1.01,0.07,74.42,70.8,72.06,69.46,0.3076923076923077,0.3076923076923077,2,0
hltv_match_2372324,2024-05-27T13:30:00Z,IEM Dallas 2024,G2,Falcons,LAN,Anubis,team1,1.13,1.15,-0.02,79.58,81.2,72.14,72.9,0.6739130434782609,0.3333333333333333,13,10
hltv_match_2372325,2024-05-27T13:30:00Z,IEM Dallas 2024,Vitality,Monte,LAN,Nuke,team1,1.14,1.08,0.0599999999999998,79.24,74.18,72.84,71.92,0.7435897435897436,0.5161290322580645,16,12
hltv_match_2372322,2024-05-27T15:00:00Z,IEM Dallas 2024,MOUZ,9z,LAN,Nuke,team2,1.13,1.1,0.0299999999999998,77.52,76.06,72.54,72.26,0.53125,0.48,9,13
hltv_match_2372329,2024-05-27T15:55:00Z,IEM Dallas 2024,Natus Vincere,BIG,LAN,Ancient,team1,1.1,1.07,0.03,77.54,77.22,72.56,70.68,0.7441860465116279,0.3333333333333333,13,9
hltv_match_2372326,2024-05-27T16:20:00Z,IEM Dallas 2024,FaZe,M80,LAN,Ancient,team1,1.07,1.12,-0.05,75.94,77.98,72.1,72.22,0.5789473684210527,0.64,13,6
hltv_match_2372328,2024-05-27T17:00:00Z,IEM Dallas 2024,Spirit,FlyQuest,LAN,Ancient,team1,1.14,1.14,0.0,78.98,79.98,73.36,72.7,0.8125,0.4,13,1
hltv_match_2372327,2024-05-27T17:20:00Z,IEM Dallas 2024,Virtus.pro,HEROIC,LAN,Ancient,team1,1.1,1.06,0.04,75.38,73.1,72.6,71.46,0.3703703703703703,0.5384615384615384,13,4
hltv_match_2372330,2024-05-27T17:50:00Z,IEM Dallas 2024,G2,Vitality,LAN,Mirage,team2,1.13,1.14,-0.01,79.58,79.24,72.14,72.84,0.6666666666666666,0.75,0,2
hltv_match_2372331,2024-05-27T18:20:00Z,IEM Dallas 2024,Falcons,Monte,LAN,Anubis,team1,1.15,1.08,0.0699999999999998,81.2,74.18,72.9,71.92,0.5161290322580645,0.5333333333333333,2,0
hltv_match_2372332,2024-05-27T20:30:00Z,IEM Dallas 2024,Liquid,9z,LAN,Dust2,team2,1.07,1.1,-0.03,78.1,76.06,70.98,72.26,0.6538461538461539,0.4583333333333333,1,2
hltv_match_2372464,2024-05-28T03:00:00Z,MESA Nomadic Masters Spring 2024,Aurora,Lynn Vision,LAN,Dust2,team1,1.07,1.1,-0.03,77.6,76.12,71.34,72.24,0.5116279069767442,0.4210526315789473,2,0
hltv_match_2372465,2024-05-28T06:05:00Z,MESA Nomadic Masters Spring 2024,The MongolZ,Gaimin Gladiators,LAN,Inferno,team1,1.07,1.06,0.01,74.6,74.3,71.05,71.54,0.6382978723404256,0.5517241379310345,2,0
hltv_match_2372501,2024-05-28T11:00:00Z,CCT Season 2 Europe Series 4,MOUZ NXT,RUBY,Online,Ancient,team1,0.96,1.07,-0.1100000000000001,71.08,75.22,67.42,71.82,0.4,0.5,2,1
hltv_match_2372336,2024-05-28T13:00:00Z,IEM Dallas 2024,Natus Vincere,Spirit,LAN,Anubis,team2,1.1,1.14,-0.0399999999999998,77.54,78.98,72.56,73.36,0.7380952380952381,0.6896551724137931,0,2
hltv_match_2372335,2024-05-28T13:00:00Z,IEM Dallas 2024,M80,HEROIC,LAN,Anubis,team2,1.12,1.06,0.06,77.98,73.1,72.22,71.46,0.5172413793103449,0.5526315789473685,0,2
hltv_match_2372672,2024-05-28T15:30:00Z,ESEA Advanced Season 49 Europe,CYBERSHOKE,VP.Prodigy,Online,Anubis,team2,1.07,1.0,0.07,73.34,73.53,72.44,69.63,0.5348837209302325,0.3636363636363636,0,2
hltv_match_2372334,2024-05-28T16:00:00Z,IEM Dallas 2024,FaZe,Virtus.pro,LAN,Ancient,team1,1.07,1.1,-0.03,75.94,75.38,72.1,72.6,0.5675675675675675,0.5185185185185185,2,1
hltv_match_2372337,2024-05-28T16:00:00Z,IEM Dallas 2024,BIG,FlyQuest,LAN,Inferno,team1,1.07,1.14,-0.0699999999999998,77.22,79.98,70.68,72.7,0.5238095238095238,0.4210526315789473,2,0
hltv_match_2372339,2024-05-28T19:00:00Z,IEM Dallas 2024,Liquid,Falcons,LAN,Anubis,team1,1.07,1.15,-0.0799999999999998,78.1,81.2,70.98,72.9,0.68,0.3478260869565217,2,1
hltv_match_2372338,2024-05-28T20:10:00Z,IEM Dallas 2024,G2,MOUZ,LAN,Ancient,team1,1.13,1.13,0.0,79.58,77.52,72.14,72.54,0.6818181818181818,0.625,2,1
hltv_match_2372467,2024-05-29T03:00:00Z,MESA Nomadic Masters Spring 2024,OG,ATOX,LAN,Ancient,team2,1.08,1.08,0.0,76.13,74.7,71.57,71.0,0.4516129032258064,0.6190476190476191,1,2
hltv_match_2372468,2024-05-29T06:45:00Z,MESA Nomadic Masters Spring 2024,Aurora,The MongolZ,LAN,Mirage,team2,1.07,1.07,0.0,77.6,74.6,71.34,71.05,0.5,0.6538461538461539,0,2
hltv_match_2372373,2024-05-29T07:30:00Z,European Pro League Season 16,Rebels,UNiTY,Online,Dust2,team2,1.03,1.05,-0.02,73.08,74.8,69.76,69.62,0.4,0.3103448275862069,0,2
hltv_match_2372679,2024-05-29T12:00:00Z,ESEA Advanced Season 49 Europe,FAVBET,Aurora Young Blud,Online,Dust2,team1,1.06,1.03,0.03,74.16,73.6,71.46,71.0,0.7027027027027027,0.5517241379310345,2,0
hltv_match_2372341,2024-05-29T13:00:00Z,IEM Dallas 2024,Virtus.pro,BIG,LAN,Dust2,team2,1.1,1.07,0.03,75.38,77.22,72.6,70.68,0.3461538461538461,0.34375,1,2
hltv_match_2372340,2024-05-29T13:00:00Z,IEM Dallas 2024,Natus Vincere,HEROIC,LAN,Ancient,team2,1.1,1.06,0.04,77.54,73.1,72.56,71.46,0.7560975609756098,0.5405405405405406,0,2
hltv_match_2372344,2024-05-29T16:00:00Z,IEM Dallas 2024,FaZe,Spirit,LAN,Mirage,team2,1.07,1.14,-0.0699999999999998,75.94,78.98,72.1,73.36,0.5555555555555556,0.6785714285714286,0,2
hltv_match_2372343,2024-05-29T16:15:00Z,IEM Dallas 2024,9z,Vitality,LAN,Mirage,team1,1.1,1.14,-0.0399999999999998,76.06,79.24,72.26,72.84,0.3928571428571428,0.7333333333333333,2,0
hltv_match_2372342,2024-05-29T19:00:00Z,IEM Dallas 2024,G2,Liquid,LAN,Nuke,team1,1.13,1.07,0.0599999999999998,79.58,78.1,72.14,70.98,0.6744186046511628,0.4814814814814814,2,1
hltv_match_2372345,2024-05-29T19:00:00Z,IEM Dallas 2024,HEROIC,BIG,LAN,Anubis,team1,1.06,1.07,-0.01,73.1,77.22,71.46,70.68,0.6060606060606061,0.3225806451612903,2,0
hltv_match_2372470,2024-05-30T03:45:00Z,MESA Nomadic Masters Spring 2024,Lynn Vision,Gaimin Gladiators,LAN,Dust2,team1,1.1,1.06,0.04,76.12,74.3,72.24,71.54,0.6470588235294118,0.5714285714285714,2,1
hltv_match_2372502,2024-05-30T05:00:00Z,CCT Season 2 Europe Series 4,Sangal,MOUZ NXT,Online,Ancient,team2,1.09,0.96,0.1300000000000001,76.18,71.08,71.92,67.42,0.6875,0.4444444444444444,0,2
hltv_match_2372471,2024-05-30T07:25:00Z,MESA Nomadic Masters Spring 2024,Chinggis Warriors,OG,LAN,Anubis,team1,1.06,1.08,-0.02,73.54,76.13,71.8,71.57,0.45,0.4411764705882353,2,1
hltv_match_2372503,2024-05-30T08:00:00Z,CCT Season 2 Europe Series 4,FURIA,RUBY,Online,Ancient,team1,1.14,1.07,0.0699999999999998,78.34,75.22,72.58,71.82,0.675,0.5172413793103449,2,1
hltv_match_2372387,2024-05-30T09:50:00Z,European Pro League Season 16,Zero Tenacity,Passion UA,Online,Dust2,team2,1.02,1.08,-0.06,74.24,75.8,69.98,70.9,0.5396825396825397,0.5405405405405406,1,2
hltv_match_2372504,2024-05-30T11:00:00Z,CCT Season 2 Europe Series 4,B8,SINNERS,Online,Ancient,team2,1.09,1.06,0.03,75.36,74.12,72.84,71.74,0.5434782608695652,0.5,1,2
hltv_match_2372687,2024-05-30T14:00:00Z,ESEA Advanced Season 49 Europe,ARCRED,FAVBET,Online,Inferno,team1,1.04,1.06,-0.02,73.3,74.16,70.18,71.46,0.3448275862068966,0.4181818181818181,2,0
hltv_match_2372683,2024-05-30T14:00:00Z,ESEA Advanced Season 49 Europe,Insilio,VP.Prodigy,Online,Anubis,team1,1.03,1.0,0.03,72.88,73.53,70.75,69.63,0.4285714285714285,0.3,2,0
hltv_match_2372684,2024-05-30T14:30:00Z,ESEA Advanced Season 49 Europe,Spirit Academy,HOTU,Online,Vertigo,team1,1.0,1.07,-0.07,71.04,75.22,70.34,70.58,0.7586206896551724,0.3548387096774194,2,1
hltv_match_2372386,2024-05-31T04:00:00Z,European Pro League Season 16,Johnny Speeds,UNiTY,Online,Ancient,team2,1.05,1.05,0.0,74.97,74.8,70.35,69.62,0.7317073170731707,0.2857142857142857,0,2
hltv_match_2372506,2024-05-31T05:00:00Z,CCT Season 2 Europe Series 4,Alliance,VP.Prodigy,Online,Ancient,team2,1.05,1.0,0.05,74.1,73.53,71.46,69.63,0.4642857142857143,0.3333333333333333,1,2
hltv_match_2372507,2024-05-31T08:00:00Z,CCT Season 2 Europe Series 4,Passion UA,Zero Tenacity,Online,Mirage,team2,1.08,1.02,0.06,75.8,74.24,70.9,69.98,0.6792452830188679,0.4324324324324324,0,2
hltv_match_2372618,2024-05-31T08:00:00Z,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,SAW,FAVBET,Online,Nuke,team1,1.03,1.06,-0.03,73.34,74.16,71.08,71.46,0.5909090909090909,0.4259259259259259,16,13
hltv_match_2372478,2024-05-31T09:00:00Z,Tipsport Spring Cup 2024 Finals,UNiTY,SINNERS,LAN,Anubis,team1,1.05,1.06,-0.01,74.8,74.12,69.62,71.74,0.3478260869565217,0.4909090909090909,2,1
hltv_match_2372758,2024-05-31T09:10:00Z,ESEA Advanced Season 49 Europe,HOTU,CYBERSHOKE,Online,Dust2,team2,1.07,1.07,0.0,75.22,73.34,70.58,72.44,0.5,0.4406779661016949,1,2
hltv_match_2372619,2024-05-31T09:20:00Z,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,fnatic,Sangal,Online,Ancient,team1,1.11,1.09,0.02,76.54,76.18,72.84,71.92,0.6170212765957447,0.6538461538461539,13,10
hltv_match_2372620,2024-05-31T10:25:00Z,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,SAW,fnatic,Online,Dust2,team2,1.03,1.11,-0.08,73.34,76.54,71.08,72.84,0.5813953488372093,0.4333333333333333,7,13
hltv_match_2372688,2024-05-31T10:30:00Z,CCT Season 2 South America Series 1,9z Academy,Yawara,Online,Anubis,team1,0.94,1.0,-0.06,68.98,70.78,68.58,69.52,0.3333333333333333,0.2307692307692307,2,1
hltv_match_2372508,2024-05-31T11:25:00Z,CCT Season 2 Europe Series 4,GamerLegion,GUN5,Online,Ancient,team2,1.05,1.08,-0.03,73.72,75.0,71.2,71.48,0.5357142857142857,0.6097560975609756,1,2
hltv_match_2372621,2024-05-31T11:25:00Z,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,FAVBET,Sangal,Online,Ancient,team2,1.06,1.09,-0.03,74.16,76.18,71.46,71.92,0.6944444444444444,0.68,15,19
hltv_match_2372352,2024-05-31T12:25:00Z,ESL Impact League Season 5 Finals,BIG EQUIPA,FlyQuest RED,LAN,Dust2,team1,1.16,1.1,0.0599999999999998,78.88,78.3,73.5,72.88,0.8333333333333334,0.4,16,14
hltv_match_2372622,2024-05-31T12:50:00Z,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,SAW,Sangal,Online,Nuke,team1,1.03,1.09,-0.06,73.34,76.18,71.08,71.92,0.5952380952380952,0.6666666666666666,13,6
hltv_match_2372347,2024-05-31T14:15:00Z,IEM Dallas 2024,Vitality,HEROIC,LAN,Mirage,team1,1.14,1.06,0.0799999999999998,79.24,73.1,72.84,71.46,0.7368421052631579,0.5277777777777778,2,0
hltv_match_2372346,2024-05-31T17:15:00Z,IEM Dallas 2024,FaZe,G2,LAN,Ancient,team2,1.07,1.13,-0.0599999999999998,75.94,79.58,72.1,72.14,0.5714285714285714,0.6111111111111112,0,2
hltv_match_2372355,2024-05-31T17:55:00Z,ESL Impact League Season 5 Finals,Imperial Valkyries,BIG EQUIPA,LAN,Dust2,team1,1.11,1.16,-0.0499999999999998,76.78,78.88,72.68,73.5,0.75,0.2,13,5
hltv_match_2372472,2024-05-31T22:40:00Z,MESA Nomadic Masters Spring 2024,ATOX,Lynn Vision,LAN,Anubis,team2,1.08,1.1,-0.02,74.7,76.12,71.0,72.24,0.625,0.4444444444444444,0,2
hltv_match_2372473,2024-06-01T01:50:00Z,MESA Nomadic Masters Spring 2024,Aurora,Chinggis Warriors,LAN,Nuke,team1,1.07,1.06,0.01,77.6,73.54,71.34,71.8,0.5121951219512195,0.3529411764705882,2,1
hltv_match_2372510,2024-06-01T05:00:00Z,CCT Season 2 Europe Series 4,FURIA,Zero Tenacity,Online,Inferno,team1,1.14,1.02,0.1199999999999998,78.34,74.24,72.58,69.98,0.6666666666666666,0.4166666666666667,2,0
hltv_match_2372665,2024-06-01T07:00:00Z,CCT Season 2 Europe Series 5 Closed Qualifier,VP.Prodigy,777,Online,Anubis,team1,1.0,1.0,0.0,73.53,72.02,69.63,69.64,0.25,0.0,2,0
hltv_match_2372511,2024-06-01T08:00:00Z,CCT Season 2 Europe Series 4,AMKAL,MOUZ NXT,Online,Vertigo,team2,1.07,0.96,0.1100000000000001,75.96,71.08,71.24,67.42,0.375,0.4117647058823529,1,2
hltv_match_2372475,2024-06-01T08:40:00Z,MESA Nomadic Masters Spring 2024,Lynn Vision,Aurora,LAN,Dust2,team2,1.1,1.07,0.03,76.12,77.6,72.24,71.34,0.625,0.40625,0,2
hltv_match_2372755,2024-06-01T11:00:00Z,ESEA Advanced Season 49 Europe,1win,Insilio,Online,Mirage,team2,1.06,1.03,0.03,73.16,72.88,72.82,70.75,0.4705882352941176,0.4,0,2
hltv_match_2372512,2024-06-01T11:15:00Z,CCT Season 2 Europe Series 4,3DMAX,VP.Prodigy,Online,Anubis,team2,1.05,1.0,0.05,73.98,73.53,70.82,69.63,0.6226415094339622,0.25,1,2
hltv_match_2372481,2024-06-01T12:00:00Z,Tipsport Spring Cup 2024 Finals,UNiTY,ECLOT,LAN,Mirage,team2,1.05,1.07,-0.02,74.8,75.38,69.62,71.86,0.3181818181818182,0.6170212765957447,0,2
hltv_match_2372349,2024-06-01T14:00:00Z,IEM Dallas 2024,Spirit,Vitality,LAN,Anubis,team2,1.14,1.14,0.0,78.98,79.24,73.36,72.84,0.8064516129032258,0.7857142857142857,0,2
hltv_match_2372513,2024-06-01T14:50:00Z,CCT Season 2 Europe Series 4,GUN5,SINNERS,Online,Anubis,team1,1.08,1.06,0.02,75.0,74.12,71.48,71.74,0.5614035087719298,0.5,2,1
hltv_match_2372754,2024-06-01T15:00:00Z,ESEA Advanced Season 49 Europe,Zero Tenacity,RUBY,Online,Nuke,team2,1.02,1.07,-0.05,74.24,75.22,69.98,71.82,0.5483870967741935,0.5357142857142857,1,2
hltv_match_2372348,2024-06-01T17:15:00Z,IEM Dallas 2024,9z,G2,LAN,Nuke,team2,1.1,1.13,-0.0299999999999998,76.06,79.58,72.26,72.14,0.3703703703703703,0.5882352941176471,0,2
hltv_match_2372391,2024-06-02T04:00:00Z,European Pro League Season 16,Passion UA,UNiTY,Online,Mirage,team1,1.08,1.05,0.03,75.8,74.8,70.9,69.62,0.6923076923076923,0.2592592592592592,2,0
hltv_match_2372514,2024-06-02T05:00:00Z,CCT Season 2 Europe Series 4,GUN5,VP.Prodigy,Online,Ancient,team1,1.08,1.0,0.08,75.0,73.53,71.48,69.63,0.5535714285714286,0.1428571428571428,2,0
hltv_match_2372515,2024-06-02T08:00:00Z,CCT Season 2 Europe Series 4,FURIA,MOUZ NXT,Online,Inferno,team1,1.14,0.96,0.1799999999999999,78.34,71.08,72.58,67.42,0.6578947368421053,0.375,2,0
hltv_match_2372482,2024-06-02T09:00:00Z,Tipsport Spring Cup 2024 Finals,SINNERS,UNiTY,LAN,Mirage,team2,1.06,1.05,0.01,74.12,74.8,71.74,69.62,0.5,0.2692307692307692,0,2
hltv_match_2372516,2024-06-02T11:00:00Z,CCT Season 2 Europe Series 4,GUN5,FURIA,Online,Ancient,team1,1.08,1.14,-0.0599999999999998,75.0,78.34,71.48,72.58,0.5454545454545454,0.5625,2,0
hltv_match_2372629,2024-06-02T11:00:00Z,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,Zero Tenacity,SAW,Online,Dust2,team1,1.02,1.03,-0.01,74.24,73.34,69.98,71.08,0.5573770491803278,0.5,2,1
hltv_match_2372483,2024-06-02T11:50:00Z,Tipsport Spring Cup 2024 Finals,ECLOT,UNiTY,LAN,Anubis,team1,1.07,1.05,0.02,75.38,74.8,71.86,69.62,0.7142857142857143,0.24,2,0
hltv_match_2372350,2024-06-02T14:00:00Z,IEM Dallas 2024,G2,Vitality,LAN,Nuke,team1,1.13,1.14,-0.01,79.58,79.24,72.14,72.84,0.6666666666666666,0.7692307692307693,2,1
hltv_match_2372760,2024-06-02T16:30:00Z,CCT Season 2 South America Series 1,Dusty Roots,9z Academy,Online,Inferno,team1,1.01,0.94,0.07,70.8,68.98,69.46,68.58,0.4166666666666667,0.2222222222222222,2,0
hltv_match_2372363,2024-06-02T17:00:00Z,ESL Impact League Season 5 Finals,Imperial Valkyries,Let Her Cook,LAN,Mirage,team1,1.11,0.96,0.1500000000000001,76.78,71.4,72.68,67.67,0.7272727272727273,0.25,2,0
hltv_match_2372389,2024-06-03T07:15:00Z,European Pro League Season 16,Zero Tenacity,Johnny Speeds,Online,Dust2,team2,1.02,1.05,-0.03,74.24,74.97,69.98,70.35,0.55,0.625,0,2
hltv_match_2372770,2024-06-03T10:00:00Z,CCT Season 2 Europe Series 5,RUBY,HAVU,Online,Anubis,team2,1.07,0.95,0.1200000000000001,75.22,70.22,71.82,67.88,0.5,0.2,0,2
hltv_match_2372809,2024-06-03T14:00:00Z,ESEA Advanced Season 49 Europe,RUBY,Insilio,Online,Mirage,team1,1.07,1.03,0.04,75.22,72.88,71.82,70.75,0.5172413793103449,0.3823529411764705,2,1
hltv_match_2372772,2024-06-04T04:00:00Z,CCT Season 2 Europe Series 5,MOUZ NXT,Aurora Young Blud,Online,Dust2,team1,0.96,1.03,-0.07,71.08,73.6,67.42,71.0,0.3571428571428571,0.5714285714285714,2,0
hltv_match_2372773,2024-06-04T07:00:00Z,CCT Season 2 Europe Series 5,SINNERS,VP.Prodigy,Online,Nuke,team2,1.06,1.0,0.06,74.12,73.53,71.74,69.63,0.5076923076923077,0.1666666666666666,0,2
hltv_match_2372811,2024-06-04T09:00:00Z,ESEA Advanced Season 49 Europe,FAVBET,RUSTEC,Online,Ancient,team1,1.06,1.0,0.06,74.16,72.84,71.46,68.44,0.7142857142857143,0.0,2,0
hltv_match_2372868,2024-06-04T10:00:00Z,ESEA Advanced Season 49 Europe,Spirit Academy,Aurora Young Blud,Online,Mirage,team2,1.0,1.03,-0.03,71.04,73.6,70.34,71.0,0.75,0.5925925925925926,1,2
hltv_match_2372815,2024-06-04T11:00:00Z,RES Regional Series 5 Europe,Nemiga,CYBERSHOKE,Online,Anubis,team1,1.06,1.07,-0.01,73.12,73.34,71.66,72.44,0.6756756756756757,0.4310344827586206,2,0
hltv_match_2372536,2024-06-04T13:00:00Z,ESL Challenger League Season 47 Europe,Aurora,3DMAX,Online,Anubis,team2,1.07,1.05,0.02,77.6,73.98,71.34,70.82,0.5,0.5555555555555556,1,2
hltv_match_2372538,2024-06-04T13:00:00Z,ESL Challenger League Season 47 Europe,Monte,PARIVISION,Online,Nuke,team2,1.08,1.12,-0.04,74.18,76.58,71.92,72.88,0.5151515151515151,0.6285714285714286,1,2
hltv_match_2372775,2024-06-04T13:15:00Z,CCT Season 2 Europe Series 5,Zero Tenacity,CYBERSHOKE,Online,Mirage,team1,1.02,1.07,-0.05,74.24,73.34,69.98,72.44,0.559322033898305,0.4385964912280701,2,0
hltv_match_2372794,2024-06-04T14:30:00Z,Thunderpick World Championship 2024 NA Closed Qualifier 2,Take Flyte,Mythic,Online,Mirage,team2,1.01,1.02,-0.01,74.66,72.34,69.92,69.76,0.5,0.3125,1,2
hltv_match_2372586,2024-06-04T18:30:00Z,ESL Challenger League Season 47 South America,MIBR,Galorys,Online,Anubis,team1,1.15,1.08,0.0699999999999998,78.02,74.42,73.48,72.06,0.64,0.217391304347826,2,0
